listing_url,host_id,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood,london_borough,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_90,instant_bookable,cancellation_policy,24-hour check-in,Air conditioning,BBQ grill,Bathtub,Bed linens,Breakfast,Building staff,Buzzer/wireless intercom,Cable TV,Carbon monoxide detector,Cat(s),Children’s books and toys,Coffee maker,Cooking basics,Crib,Dishwasher,Doorman,Dryer,Elevator,Ethernet connection,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,First aid kit,Flat path to front door,Free parking on premises,Free street parking,Garden or backyard,Gym,Hair dryer,Handheld shower head,Hangers,High chair,Host greets you,Hot tub,Hot water,Indoor fireplace,Internet,Iron,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Luggage dropoff allowed,Other,Pack ’n Play/travel crib,Paid parking off premises,Paid parking on premises,Patio or balcony,Pets allowed,Pets live on this property,Private entrance,Private living room,Room-darkening shades,Safety card,Self check-in,Shampoo,Single level home,Smoke detector,Smoking allowed,Step-free access,Suitable for events,TV,Washer,Well-lit path to entrance,Wheelchair accessible,Wide clearance to bed,Wide doorway,Wide hallway clearance
https://www.airbnb.com/rooms/2191824,7270765,0,1,0,,Haringey,51.57884788,-0.069521046,House,Private room,2,1,1,1,34,1,10,1,1125,90,0,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/2192728,11181920,0,1,0,Bermondsey,Southwark,51.50113607,-0.07302993,Apartment,Entire home/apt,5,1,1,2,89,1,0,1,1125,0,0,strict_14_with_grace_period,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1
https://www.airbnb.com/rooms/2192751,11181983,0,1,1,Streatham,Lambeth,51.43799362,-0.118888434,House,Entire home/apt,8,2,4,5,160,1,0,4,1125,0,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2196651,10427695,0,1,0,Fulham,Hammersmith and Fulham,51.48430006,-0.203802943,Bed and breakfast,Private room,2,1,1,1,55,1,0,2,30,0,0,strict_14_with_grace_period,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
https://www.airbnb.com/rooms/2197681,10157556,0,1,1,Hampstead,Camden,51.55809697,-0.143766059,Apartment,Entire home/apt,2,1,1,1,108,2,0,7,21,0,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2199692,11189355,0,1,1,Dalston,Hackney,51.54501993,-0.067817697,Apartment,Entire home/apt,2,1,1,1,90,1,0,2,1125,0,0,flexible,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2199875,11207925,0,1,1,South Bank,Lambeth,51.50039688,-0.110059968,Apartment,Private room,2,1,1,1,50,1,10,2,1125,0,0,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.airbnb.com/rooms/2200451,11225690,0,4,0,Notting Hill,Kensington and Chelsea,51.51863002,-0.20754643,Apartment,Entire home/apt,2,1,1,1,120,2,0,5,90,69,0,moderate,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2201048,653625,1,3,1,City of Westminster,Westminster,51.52367874,-0.194908053,Apartment,Entire home/apt,4,1.5,1,0,99,2,10,4,365,51,1,moderate,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0
https://www.airbnb.com/rooms/2201100,11032101,0,1,0,LB of Islington,Islington,51.56555987,-0.139206026,Apartment,Entire home/apt,2,1,1,1,89,1,0,3,21,33,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2205279,10708062,0,1,1,LB of Islington,Islington,51.55059341,-0.087675102,Apartment,Entire home/apt,3,1,1,1,79,1,0,3,90,6,0,strict_14_with_grace_period,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0
https://www.airbnb.com/rooms/2206362,3366941,0,1,1,LB of Hackney,Hackney,51.57288709,-0.066844255,Apartment,Entire home/apt,4,1,2,1,95,2,10,3,20,0,0,moderate,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2207089,11259251,0,1,1,Islington,Islington,51.53218293,-0.113086664,Apartment,Private room,2,1,1,1,100,1,20,2,1125,34,0,moderate,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2208230,3561711,1,1,0,Shoreditch,Tower Hamlets,51.52875917,-0.072910914,Bed and breakfast,Private room,2,1,1,1,41,1,40,3,1125,14,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/2208769,8536255,1,2,0,Tulse Hill,Lambeth,51.43962966,-0.103311097,House,Private room,1,2,1,1,29,1,0,1,30,90,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2209431,11269887,0,1,0,Upper Tooting,Wandsworth,51.43255344,-0.15674339,Townhouse,Entire home/apt,10,2,3,6,85,6,15,2,1125,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2211564,11282221,1,3,1,Islington,Islington,51.53388397,-0.114811374,Other,Private room,3,1,1,2,100,2,20,2,1125,58,1,moderate,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2211810,7565850,0,1,1,Earlsfield,Wandsworth,51.44821395,-0.176936854,Apartment,Entire home/apt,6,1,3,3,112,4,20,3,1125,5,0,strict_14_with_grace_period,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2213040,11288480,1,3,1,LB of Richmond upon Thames,Richmond upon Thames,51.45252313,-0.36135967,House,Private room,2,1,1,1,25,1,10,1,1125,2,1,strict_14_with_grace_period,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
https://www.airbnb.com/rooms/2213078,7117517,1,4,1,,Southwark,51.50155723,-0.104906804,Apartment,Entire home/apt,4,2,2,2,180,4,20,1,1125,17,0,strict_14_with_grace_period,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2213671,11174701,0,1,1,,Tower Hamlets,51.53948089,-0.022600159,Loft,Shared room,1,3,1,2,18,2,0,4,1125,41,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2214673,4657735,0,3,0,Earls Court,Kensington and Chelsea,51.4914591,-0.178427556,Apartment,Entire home/apt,5,2,2,2,385,4,20,2,365,88,0,moderate,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2215685,6741296,0,2,0,Brixton,Lambeth,51.44761948,-0.118260327,Apartment,Private room,1,1,1,1,29,1,8,6,30,7,0,moderate,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
https://www.airbnb.com/rooms/2216626,1123271,0,2,1,Brixton,Lambeth,51.4597534,-0.112734881,Apartment,Private room,2,1,1,1,55,1,0,1,1125,77,0,moderate,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2216824,10486604,0,1,1,LB of Bromley,Bromley,51.41968813,-0.051551073,House,Entire home/apt,10,1,4,7,145,1,0,2,60,0,0,strict_14_with_grace_period,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
https://www.airbnb.com/rooms/2218521,11256846,0,1,1,Fitzrovia,Camden,51.52302253,-0.140982756,Apartment,Entire home/apt,4,2,2,3,350,1,0,5,1125,15,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2221286,2006404,1,2,1,Notting Hill,Kensington and Chelsea,51.51720472,-0.21067552,Apartment,Entire home/apt,4,1,2,2,160,2,10,91,1124,82,0,strict_14_with_grace_period,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2224507,11352238,0,1,1,Hackney,Hackney,51.54190978,-0.057946126,House,Entire home/apt,5,1,3,3,130,4,0,4,1125,5,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2224776,10930131,0,1,0,LB of Haringey,Haringey,51.59773368,-0.133718717,House,Private room,2,1,1,1,42,1,25,1,60,78,0,strict_14_with_grace_period,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2227271,2904987,0,4,1,Earls Court,Kensington and Chelsea,51.49131439,-0.200090213,Apartment,Private room,2,1,1,1,69,1,19,3,1125,0,0,moderate,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2227353,3708703,1,2,1,Covent Garden,Camden,51.5153753,-0.121971658,Apartment,Entire home/apt,2,1,1,1,130,2,0,4,1000,19,0,moderate,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2230501,11385110,1,1,0,Notting Hill,Kensington and Chelsea,51.51868255,-0.212659943,Apartment,Entire home/apt,6,1,2,3,149,2,20,2,1125,43,0,strict_14_with_grace_period,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/2231133,11387981,0,1,1,Hackney,Hackney,51.54149053,-0.052399379,Apartment,Private room,2,1,1,1,26,1,7,1,1125,0,0,moderate,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2231172,2089766,0,1,1,,Hackney,51.55945017,-0.077584026,House,Private room,1,1,1,1,22,1,0,2,1125,6,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2232632,6605525,0,1,1,Stockwell,Lambeth,51.47040487,-0.121411985,Loft,Entire home/apt,6,1,2,2,90,2,15,4,1125,0,0,moderate,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2238053,8035983,0,3,0,,Westminster,51.51622613,-0.176953728,Apartment,Entire home/apt,8,2,2,3,195,6,0,2,1125,57,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2238846,1831042,0,2,1,De Beauvoir Town,Hackney,51.54407083,-0.079372005,Apartment,Entire home/apt,4,1,2,2,100,4,10,14,180,65,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2239512,11436716,0,1,0,Hampstead,Camden,51.5567676,-0.146847573,Apartment,Entire home/apt,2,1,1,1,69,1,0,5,14,0,0,strict_14_with_grace_period,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2239818,8332873,0,6,0,LB of Hounslow,Hounslow,51.44624865,-0.405390273,Guesthouse,Private room,1,1,1,1,25,1,0,2,99,69,0,strict_14_with_grace_period,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2241034,7106149,0,1,1,Battersea,Lambeth,51.46644399,-0.146801132,House,Private room,1,1,1,1,50,1,20,1,1125,0,0,flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2241624,4907289,0,1,1,Kennington,Lambeth,51.49295436,-0.110604288,Apartment,Entire home/apt,4,2,2,2,170,1,0,3,1125,0,0,strict_14_with_grace_period,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
https://www.airbnb.com/rooms/2241908,2727360,0,5,1,,Westminster,51.51711424,-0.189839195,Apartment,Private room,1,1,1,5,45,1,25,2,300,79,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2242465,2082123,0,3,0,,Hackney,51.56693834,-0.100504544,Apartment,Private room,2,1,1,1,39,1,0,2,60,30,0,moderate,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2242642,11454316,1,2,1,,Kensington and Chelsea,51.5150137,-0.204683018,Apartment,Entire home/apt,2,1,1,1,130,1,0,5,30,69,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2245141,11465052,0,3,1,Bermondsey,Southwark,51.49782041,-0.086889071,Apartment,Private room,2,1,1,1,80,1,10,1,1125,28,1,strict_14_with_grace_period,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2248282,11468991,0,1,1,Islington,Islington,51.53595184,-0.104945525,Apartment,Entire home/apt,1,1,1,1,150,1,0,1,1125,0,0,flexible,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2248949,11485816,1,1,0,LB of Islington,Islington,51.54679599,-0.115781809,Apartment,Entire home/apt,4,1,2,3,90,3,0,3,1125,8,1,moderate,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2248955,11485949,0,1,1,Hampstead,Camden,51.54999029,-0.156044034,Apartment,Entire home/apt,2,1,1,1,85,1,0,2,15,0,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.airbnb.com/rooms/2249971,226297,0,1,1,LB of Camden,Camden,51.55098781,-0.131962019,Apartment,Private room,2,1,1,1,55,2,20,55,1125,89,0,moderate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2252372,9766719,0,1,1,Holland Park,Kensington and Chelsea,51.49792757,-0.208983317,Apartment,Private room,1,1,1,1,30,1,0,5,7,0,1,flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/2252383,11503476,0,1,1,LB of Hackney,Hackney,51.5503797,-0.042998143,Apartment,Entire home/apt,2,1,1,1,70,1,0,3,1125,0,0,flexible,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
https://www.airbnb.com/rooms/2254908,6119190,0,2,0,Hampstead,Camden,51.54865909,-0.203056718,Apartment,Private room,2,1,1,1,40,1,0,2,10,0,0,flexible,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2255012,11515325,0,3,1,Isle of Dogs,Tower Hamlets,51.49685722,-0.021277376,Apartment,Entire home/apt,3,1,1,1,80,1,0,3,3000,25,0,moderate,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2255514,9240199,0,1,1,Somers Town,Camden,51.53516588,-0.133915217,Apartment,Entire home/apt,2,1,1,1,90,2,20,5,1125,0,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/2258764,9642207,0,3,1,Clapham,Lambeth,51.4564602,-0.13342836,House,Private room,1,1,1,2,60,1,60,1,1125,88,0,flexible,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/2259883,10564492,0,7,0,,Hackney,51.52947275,-0.087100544,Apartment,Entire home/apt,4,2,2,0,200,1,0,3,1125,70,0,strict_14_with_grace_period,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1
https://www.airbnb.com/rooms/2260202,2634160,0,22,1,South Lambeth,Lambeth,51.48161907,-0.123432996,Apartment,Entire home/apt,4,2,2,2,295,2,16,4,1125,78,0,strict_14_with_grace_period,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
